Basin,SubareaName,State,Variable,wateryear,Value
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2012,958.91
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2013,1041.84
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2014,940.88
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2015,1100.6
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2016,1046.11
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2017,800.52
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2018,910.15
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2019,951.26
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2020,1243.91
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2021,1230.23
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2022,1003.57
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2023,1060.81
Cedar/Beaver,Cedar,Utah,Sub-Irrigated Surface Diversions,2024,1251.17
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,1989,1858.48
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,1990,2205.31
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,1991,1904.49
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,1992,2376.02
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,1993,2572.79
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,1994,2253.7
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,1995,2131.33
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,1996,1966.79
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,1997,1919.01
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,1998,2025.25
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,1999,2161.62
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2000,1870.04
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2001,1960.29
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2002,2157.21
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2003,2068.27
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2004,2151.45
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2005,2208.17
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2006,1930.47
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2007,2166.15
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2008,2226.98
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2009,2243.19
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2010,2213.05
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2011,2100.29
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2012,2033.62
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2013,2172.95
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2014,2148.47
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2015,2061.32
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2016,2050.2
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2017,2183.65
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2018,1067.04
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2019,1043.41
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2020,1064.24
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2021,1004.78
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2022,862.21
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2023,1293.32
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Depletions,2024,917.09
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,1989,1904.24
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,1990,2164.65
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,1991,1786.92
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,1992,2139.82
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,1993,1913.98
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,1994,2182.28
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,1995,1554.71
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,1996,1949.13
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,1997,1781.12
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,1998,1629.07
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,1999,1849.15
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2000,1943.42
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2001,1720.69
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2002,2105.71
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2003,1982.18
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2004,2036.16
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2005,1740.07
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2006,1772.37
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2007,2044.51
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2008,2109.77
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2009,2091.18
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2010,2071.23
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2011,1757.55
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2012,2180.96
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2013,2120.22
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2014,2268.74
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2015,2244.86
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2016,2230.75
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2017,2144.86
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2018,4.12
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2019,4.2
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2020,3.59
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2021,3.26
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2022,34.44
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2023,41.44
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture GW Pumping,2024,15.18
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,1989,489.97
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,1990,412.64
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,1991,510.96
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,1992,618.75
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,1993,1091.93
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,1994,568.95
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,1995,969.52
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,1996,447.49
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,1997,489.84
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,1998,760.16
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,1999,638.5
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2000,380.59
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2001,589.99
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2002,535.02
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2003,475.8
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2004,517.24
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2005,853.23
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2006,760.23
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2007,644.71
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2008,509.61
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2009,611.14
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2010,552.72
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2011,714.92
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2012,449.7
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2013,582.82
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2014,479.64
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2015,291.54
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2016,311.36
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2017,470.56
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2018,1607.04
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2019,1376.42
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2020,1441.75
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2021,1516
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2022,1217.51
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2023,1624.57
Kanab Creek/Virgin River,Johnson Wash,Utah,Agriculture Surface Diversions,2024,1373.06
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,1989,34.55
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,1990,20.75
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,1991,21.51
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,1992,8.14
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,1993,9.04
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,1994,0
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,1995,5.57
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,1996,2.46
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,1997,5.21
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,1998,2.98
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,1999,2.98
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2000,5.73
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2001,2.98
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2002,0
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2003,7.91
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2004,0
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2005,320.8
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2006,361.88
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2007,328.23
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2008,321.63
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2009,349.84
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2010,314.47
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2011,369.18
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2012,407.92
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2013,399.99
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2014,384.42
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2015,351.27
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2016,354.27
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2017,274.41
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2018,276.33
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2019,194.29
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2020,236.65
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2021,274.88
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2022,216.31
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2023,259.88
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Depletions,2024,234.27
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,1989,34.55
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,1990,20.75
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,1991,21.51
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,1992,8.14
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,1993,9.04
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,1994,0
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,1995,5.57
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,1996,2.46
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,1997,5.21
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,1998,2.98
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,1999,2.98
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2000,5.73
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2001,2.98
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2002,0
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2003,7.91
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2004,0
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2005,320.8
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2006,361.88
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2007,328.23
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2008,321.63
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2009,349.84
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2010,314.47
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2011,369.18
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2012,407.92
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2013,399.99
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2014,384.42
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2015,351.27
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2016,354.27
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2017,274.41
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2018,276.33
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2019,194.29
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2020,236.65
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2021,274.88
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2022,216.31
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2023,259.88
Kanab Creek/Virgin River,Johnson Wash,Utah,Sub-Irrigated Surface Diversions,2024,234.27
West Colorado River,Ferron,Utah,Agriculture Depletions,1989,7402.49
West Colorado River,Ferron,Utah,Agriculture Depletions,1990,10626.92
West Colorado River,Ferron,Utah,Agriculture Depletions,1991,17455.37
West Colorado River,Ferron,Utah,Agriculture Depletions,1992,9423.31
West Colorado River,Ferron,Utah,Agriculture Depletions,1993,18956.72
West Colorado River,Ferron,Utah,Agriculture Depletions,1994,14267.66
West Colorado River,Ferron,Utah,Agriculture Depletions,1995,15240.12
West Colorado River,Ferron,Utah,Agriculture Depletions,1996,15941.34
West Colorado River,Ferron,Utah,Agriculture Depletions,1997,11219.15
West Colorado River,Ferron,Utah,Agriculture Depletions,1998,14331.14
West Colorado River,Ferron,Utah,Agriculture Depletions,1999,11459.29
West Colorado River,Ferron,Utah,Agriculture Depletions,2000,17299.79
West Colorado River,Ferron,Utah,Agriculture Depletions,2001,16242.54
West Colorado River,Ferron,Utah,Agriculture Depletions,2002,9782.76
West Colorado River,Ferron,Utah,Agriculture Depletions,2003,17620.16
West Colorado River,Ferron,Utah,Agriculture Depletions,2004,17793.08
West Colorado River,Ferron,Utah,Agriculture Depletions,2005,19425.37
West Colorado River,Ferron,Utah,Agriculture Depletions,2006,20645.28
West Colorado River,Ferron,Utah,Agriculture Depletions,2007,21105.52
West Colorado River,Ferron,Utah,Agriculture Depletions,2008,22150.75
West Colorado River,Ferron,Utah,Agriculture Depletions,2009,19526.58
West Colorado River,Ferron,Utah,Agriculture Depletions,2010,16283.41
West Colorado River,Ferron,Utah,Agriculture Depletions,2011,16431.29
West Colorado River,Ferron,Utah,Agriculture Depletions,2012,18335.99
West Colorado River,Ferron,Utah,Agriculture Depletions,2013,10631.97
West Colorado River,Ferron,Utah,Agriculture Depletions,2014,19346.94
West Colorado River,Ferron,Utah,Agriculture Depletions,2015,19413.61
West Colorado River,Ferron,Utah,Agriculture Depletions,2016,14503.14
West Colorado River,Ferron,Utah,Agriculture Depletions,2017,17805.39
West Colorado River,Ferron,Utah,Agriculture Depletions,2018,9920.53
West Colorado River,Ferron,Utah,Agriculture Depletions,2019,21011.49
West Colorado River,Ferron,Utah,Agriculture Depletions,2020,24270.57
West Colorado River,Ferron,Utah,Agriculture Depletions,2021,2268.32
West Colorado River,Ferron,Utah,Agriculture Depletions,2022,14206.45
West Colorado River,Ferron,Utah,Agriculture Depletions,2023,21387.67
West Colorado River,Ferron,Utah,Agriculture Depletions,2024,17162.89
West Colorado River,Ferron,Utah,Agriculture GW Pumping,1989,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,1990,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,1991,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,1992,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,1993,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,1994,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,1995,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,1996,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,1997,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,1998,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,1999,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2000,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2001,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2002,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2003,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2004,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2005,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2006,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2007,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2008,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2009,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2010,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2011,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2012,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2013,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2014,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2015,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2016,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2017,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2018,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2019,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2020,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2021,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2022,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2023,0
West Colorado River,Ferron,Utah,Agriculture GW Pumping,2024,0
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,1989,13370.29
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,1990,14736.7
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,1991,23412.53
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,1992,15655.71
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,1993,26035.59
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,1994,23504.31
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,1995,20761.09
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,1996,24753.39
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,1997,18294.71
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,1998,21564.69
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,1999,18818.98
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,2000,26528.74
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,2001,23723.58
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,2002,18263.67
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,2003,24391.23
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,2004,25306.49
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,2005,26731.17
West Colorado River,Ferron,Utah,Agriculture Surface Diversions,2006,29514.04
